room_id,hotel_id,room_type,availability,price_per_night
8233,54,Suite,No,312.47
8234,54,Suite,No,259.02
8235,54,Single,Yes,497.19
8236,54,Single,Yes,366.48
8237,54,Suite,No,101.09
8238,54,Suite,No,332.36
8239,54,Single,No,158.77
8240,54,Single,Yes,162.70
8241,54,Double,No,355.34
8242,54,Double,Yes,172.04
8243,54,Double,Yes,293.45
8244,54,Double,No,136.63
8245,54,Double,No,491.67
8246,54,Single,No,347.24
8247,54,Single,No,97.41
8248,54,Suite,Yes,379.60
8249,54,Single,Yes,156.97
8250,54,Single,No,214.24
8251,54,Double,Yes,421.75
8252,54,Single,No,95.02
8253,54,Single,No,454.03
8254,54,Suite,Yes,317.07
8255,54,Single,Yes,218.86
8256,54,Double,Yes,149.27
8257,54,Double,No,282.72
8258,54,Suite,Yes,346.92
8259,54,Double,No,266.93
8260,54,Suite,No,209.36
8261,54,Single,No,471.88
8262,54,Single,Yes,117.88
8263,54,Single,Yes,441.40
8264,54,Double,Yes,376.70
8265,54,Suite,Yes,485.75
8266,54,Single,Yes,141.91
8267,54,Suite,No,236.94
8268,54,Suite,No,495.41
8269,54,Suite,Yes,127.46
8270,54,Suite,Yes,252.17
8271,54,Suite,Yes,184.31
8272,54,Double,Yes,98.89
8273,54,Single,No,97.91
8274,54,Double,Yes,477.12
8275,54,Suite,No,458.31
8276,54,Single,No,64.46
8277,54,Double,No,60.77
8278,54,Double,Yes,300.79
8279,54,Single,No,352.58
8280,54,Suite,No,216.60
8281,54,Single,No,443.82
8282,54,Double,No,86.28
8283,54,Double,No,60.38
8284,54,Suite,Yes,287.23
8285,54,Suite,Yes,306.12
8286,54,Suite,Yes,105.29
8287,54,Suite,Yes,248.36
8288,54,Single,No,297.21
8289,54,Single,No,312.68
8290,54,Suite,Yes,355.32
8291,54,Single,No,218.20
8292,54,Double,Yes,321.81
8293,54,Single,Yes,441.03
8294,54,Suite,No,93.88
8295,54,Double,Yes,125.00
8296,54,Single,No,202.96
8297,54,Suite,No,147.94
8298,54,Single,No,207.39
8299,54,Suite,Yes,349.36
8300,54,Suite,No,397.31
8301,54,Double,Yes,310.95
8302,54,Double,No,474.05
8303,54,Single,No,357.40
8304,54,Single,Yes,486.86
8305,54,Single,Yes,342.42
8306,54,Suite,Yes,320.29
8307,54,Double,No,199.38
8308,54,Single,Yes,230.40
8309,54,Double,Yes,485.91
8310,54,Suite,Yes,378.05
8311,54,Double,Yes,295.98
8312,54,Double,No,202.09
8313,54,Double,Yes,240.48
8314,54,Single,No,461.44
8315,54,Suite,No,359.69
8316,54,Double,Yes,219.99
8317,54,Double,Yes,53.37
8318,54,Single,Yes,112.63
8319,54,Double,Yes,281.44
8320,54,Single,Yes,224.86
8321,54,Single,Yes,485.85
8322,54,Suite,No,205.39
8323,54,Suite,No,204.29
8324,54,Suite,No,74.03
8325,54,Single,Yes,491.45
8326,54,Double,No,379.98
8327,54,Suite,Yes,195.92
8328,54,Double,No,445.21
8329,54,Suite,Yes,274.38
8330,54,Double,Yes,499.21
8331,54,Double,No,351.47
8332,54,Single,No,211.68
8333,54,Single,No,425.35
8334,54,Suite,No,253.95
8335,54,Double,No,280.94
8336,54,Suite,No,414.45
8337,54,Single,No,74.61
8338,54,Double,Yes,349.96
8339,54,Single,Yes,114.99
8340,54,Double,Yes,92.05
8341,54,Single,No,65.16
8342,54,Suite,No,402.56
8343,54,Double,No,259.05
8344,54,Suite,No,306.63
8345,54,Single,Yes,51.62
8346,54,Double,Yes,446.74
8347,54,Double,Yes,398.07
8348,54,Suite,No,379.27
8349,54,Double,Yes,450.88
8350,54,Suite,Yes,116.30
8351,54,Suite,Yes,393.66
8352,54,Double,Yes,402.51
8353,54,Double,No,83.92
8354,54,Double,No,120.24
8355,54,Double,No,413.77
8356,54,Suite,Yes,393.36
8357,54,Double,Yes,79.93
8358,54,Single,No,468.28
8359,54,Double,Yes,192.03
8360,54,Single,No,475.27
8361,54,Single,No,236.93
8362,54,Double,Yes,381.47
8363,54,Single,No,128.51
8364,54,Single,No,282.27
8365,54,Double,No,293.66
8366,54,Suite,No,489.84
8367,54,Suite,No,316.07
8368,54,Double,No,199.15
8369,54,Suite,No,205.97
8370,54,Single,Yes,148.47
8371,54,Single,Yes,135.10
8372,54,Single,No,306.99
8373,54,Double,Yes,245.96
8374,54,Double,Yes,231.53
8375,54,Double,No,177.64
8376,54,Single,No,227.78
8377,54,Double,No,441.54
8378,54,Single,No,90.72
8379,54,Single,Yes,489.87
8380,54,Single,No,352.81
8381,54,Single,Yes,72.61
8382,54,Single,No,495.33
8383,54,Single,No,52.34
8384,54,Suite,No,204.03
8385,54,Suite,Yes,82.59
8386,54,Single,No,461.29
8387,54,Suite,No,390.70
8388,54,Single,Yes,386.25
8389,54,Single,Yes,173.22
8390,54,Suite,Yes,415.14
8391,54,Suite,No,431.42
8392,54,Double,Yes,159.77
8393,54,Suite,No,406.26
8394,54,Single,Yes,108.75
8395,54,Suite,No,386.48
8396,54,Suite,No,418.82
8397,54,Double,Yes,292.72
8398,54,Double,No,381.07
8399,54,Single,No,171.59
8400,54,Double,No,415.88
8401,54,Single,No,448.86
8402,54,Single,Yes,382.75
8403,54,Double,No,400.93
8404,54,Single,Yes,66.56
8405,54,Single,No,214.96
8406,54,Single,Yes,499.08
8407,54,Suite,No,277.71
8408,54,Single,Yes,72.65
8409,54,Double,No,308.37
8410,54,Single,No,238.37
8411,54,Double,Yes,355.28
8412,54,Suite,Yes,252.72
8413,54,Double,No,394.96
8414,54,Suite,Yes,173.41
8415,54,Single,No,485.54
8416,54,Suite,No,419.44
8417,54,Suite,No,477.49
8418,54,Suite,Yes,387.71
8419,54,Double,No,407.39
8420,54,Single,No,316.58
8421,54,Suite,Yes,287.85
8422,54,Single,No,202.37
8423,54,Single,Yes,145.72
8424,54,Suite,Yes,443.19
8425,54,Single,No,368.41
8426,54,Suite,No,226.27
8427,54,Double,No,449.85
8428,54,Double,Yes,139.99
8429,54,Single,No,291.96
8430,54,Double,Yes,243.03
8431,54,Double,Yes,273.95
8432,54,Single,No,74.01
8433,54,Single,No,105.83
8434,54,Single,No,227.88
8435,54,Suite,Yes,149.69
8436,54,Single,No,160.70
8437,54,Single,No,464.56
8438,54,Double,No,118.07
8439,54,Suite,Yes,182.54
8440,54,Double,Yes,392.49
8441,54,Suite,Yes,98.60
8442,54,Single,No,301.73
8443,54,Single,Yes,493.44
8444,54,Suite,No,318.32
8445,54,Double,No,458.53
8446,54,Double,No,289.69
8447,54,Suite,Yes,239.41
8448,54,Suite,No,408.82
8449,54,Double,Yes,295.17
8450,54,Suite,No,88.15
8451,54,Double,Yes,305.71
8452,54,Suite,Yes,163.91
8453,54,Suite,Yes,107.12
8454,54,Double,No,295.79
8455,54,Suite,Yes,92.82
8456,54,Suite,Yes,235.15
8457,54,Suite,Yes,289.11
8458,54,Double,No,348.86
8459,54,Single,No,490.57
8460,54,Double,No,102.46
8461,54,Double,No,432.71
8462,54,Single,Yes,63.86
8463,54,Double,No,298.58
8464,54,Suite,Yes,106.56
8465,54,Single,Yes,208.96
8466,54,Single,Yes,429.24
8467,54,Single,No,221.75
8468,54,Single,Yes,467.09
8469,54,Double,Yes,393.06
8470,54,Suite,Yes,419.20
8471,54,Double,No,430.21
8472,54,Single,Yes,449.48
8473,54,Single,Yes,308.18
8474,54,Suite,No,179.95
8475,54,Suite,No,332.16
8476,54,Double,Yes,327.31
8477,54,Single,No,124.97
8478,54,Double,Yes,187.09
8479,54,Double,Yes,56.09
8480,54,Double,Yes,423.24
8481,54,Double,No,301.28
8482,54,Suite,Yes,144.70
8483,54,Double,No,170.63
8484,54,Suite,No,146.69
8485,54,Single,No,363.34
8486,54,Suite,No,353.46
8487,54,Suite,Yes,218.25
8488,54,Double,Yes,402.95
8489,54,Suite,Yes,70.50
8490,54,Single,No,414.41
8491,54,Suite,No,254.62
8492,54,Suite,Yes,372.34
8493,54,Double,No,196.70
8494,54,Double,No,123.59
8495,54,Single,Yes,162.33
8496,54,Single,No,342.40
8497,54,Single,Yes,222.73
8498,54,Suite,No,229.11
8499,54,Double,No,299.66
8500,54,Single,No,444.60
8501,54,Single,Yes,318.15
8502,54,Suite,Yes,318.46
8503,54,Single,No,371.17
8504,54,Double,Yes,220.40
8505,54,Double,No,204.84
8506,54,Single,No,229.59
8507,54,Suite,No,279.70
8508,54,Single,No,345.59
8509,54,Double,Yes,305.74
8510,54,Single,No,397.27
8511,54,Double,No,220.11
8512,54,Suite,No,115.18
8513,54,Suite,Yes,453.62
8514,54,Single,No,60.01
8515,54,Double,No,499.06
8516,54,Suite,Yes,127.95
8517,54,Suite,No,238.15
8518,54,Double,No,285.46
8519,54,Single,No,405.60
8520,54,Double,No,399.88
8521,54,Suite,No,447.78
8522,54,Single,No,147.10
8523,54,Suite,Yes,374.18
8524,54,Suite,No,451.93
8525,54,Suite,No,66.43
8526,54,Single,Yes,355.31
8527,54,Single,Yes,268.35
8528,54,Double,No,334.99
8529,54,Single,Yes,197.27
8530,54,Single,Yes,206.51
8531,54,Double,Yes,354.76
8532,54,Suite,Yes,269.07
8533,54,Suite,No,149.54
8534,54,Single,No,254.61
8535,54,Suite,Yes,360.33
8536,54,Suite,No,436.39
8537,54,Double,No,162.78
8538,54,Double,Yes,482.38
8539,54,Suite,Yes,326.48
8540,54,Double,Yes,382.10
8541,54,Double,Yes,268.34
8542,54,Single,No,56.63
8543,54,Single,No,105.33
8544,54,Suite,Yes,192.28
8545,54,Suite,No,109.71
8546,54,Suite,No,160.59
8547,54,Suite,Yes,284.59
8548,54,Single,No,308.85
8549,54,Suite,No,74.78
8550,54,Double,Yes,326.88
8551,54,Suite,Yes,367.37
8552,54,Double,Yes,199.20
8553,54,Suite,Yes,399.31
8554,54,Suite,No,405.27
8555,54,Double,No,455.56
8556,54,Single,Yes,78.98
8557,54,Suite,Yes,172.27
8558,54,Single,Yes,67.55
8559,54,Double,Yes,160.92
8560,54,Double,Yes,223.59
8561,54,Single,No,373.49
8562,54,Double,Yes,489.66
8563,54,Single,Yes,365.56
8564,54,Suite,Yes,339.50
8565,54,Double,No,330.61
8566,54,Double,No,486.26
8567,54,Suite,Yes,487.16
8568,54,Double,Yes,350.78
8569,54,Single,Yes,229.64
8570,54,Suite,No,283.00
8571,54,Single,No,144.08
8572,54,Single,Yes,499.74
8573,54,Double,No,353.75
8574,54,Suite,Yes,50.79
8575,54,Single,No,234.03
8576,54,Single,Yes,92.56
8577,54,Double,Yes,367.83
8578,54,Suite,No,114.78
8579,54,Double,Yes,392.03
8580,54,Suite,No,483.52
8581,54,Double,Yes,179.30
8582,54,Single,No,396.13
8583,54,Single,No,61.71
8584,54,Suite,Yes,359.39
8585,54,Double,Yes,378.37
8586,54,Suite,Yes,100.82
8587,55,Double,Yes,363.07
8588,55,Single,No,102.33
8589,55,Double,Yes,346.86
8590,55,Suite,Yes,459.81
8591,55,Single,No,271.17
8592,55,Single,No,123.53
8593,55,Double,Yes,319.10
8594,55,Single,Yes,301.73
8595,55,Double,Yes,160.99
8596,55,Single,Yes,248.64
8597,55,Double,No,249.37
8598,55,Suite,Yes,248.30
8599,55,Suite,No,359.86
8600,55,Single,Yes,412.22
8601,55,Single,Yes,127.03
8602,55,Suite,No,54.05
8603,55,Suite,Yes,353.82
8604,55,Suite,No,186.29
8605,55,Suite,Yes,177.90
8606,55,Single,No,394.80
8607,55,Suite,No,328.98
8608,55,Suite,No,145.16
8609,55,Single,No,263.01
8610,55,Double,No,86.31
8611,55,Single,No,380.55
8612,55,Suite,No,172.18
8613,55,Suite,Yes,401.27
8614,55,Double,No,291.53
8615,55,Suite,Yes,221.66
8616,55,Suite,Yes,408.91
8617,55,Suite,No,400.53
8618,55,Double,Yes,293.98
8619,55,Suite,Yes,70.23
8620,55,Suite,No,240.04
8621,55,Double,Yes,383.10
8622,55,Single,Yes,145.83
8623,55,Single,No,260.52
8624,55,Suite,Yes,370.49
8625,55,Single,Yes,91.85
8626,55,Double,No,93.09
8627,55,Single,No,306.69
8628,55,Double,Yes,73.86
8629,55,Single,Yes,324.38
8630,55,Suite,Yes,475.27
8631,55,Double,No,221.94
8632,55,Double,No,312.58
8633,55,Single,No,80.08
8634,55,Double,Yes,492.58
8635,55,Double,No,101.39
8636,55,Double,Yes,391.58
8637,55,Double,No,83.52
8638,55,Suite,Yes,89.93
8639,55,Double,No,127.54
8640,55,Single,No,294.73
8641,55,Suite,Yes,60.91
8642,55,Suite,No,82.90
8643,55,Single,No,159.44
8644,55,Single,Yes,367.73
8645,55,Suite,Yes,332.51
8646,55,Single,No,339.52
8647,55,Double,No,382.16
8648,55,Double,No,63.47
8649,55,Suite,Yes,169.49
8650,55,Single,Yes,108.66
8651,55,Double,No,370.98
8652,55,Single,Yes,150.70
8653,55,Single,Yes,239.46
8654,55,Double,No,346.36
8655,55,Suite,Yes,306.87
8656,55,Suite,No,393.76
8657,55,Single,No,146.64
8658,55,Double,No,141.83
8659,55,Single,Yes,341.51
8660,55,Double,No,256.79
8661,55,Single,Yes,390.56
8662,55,Suite,No,416.09
8663,55,Suite,Yes,313.67
8664,55,Double,Yes,307.77
8665,55,Double,Yes,329.10
8666,55,Single,No,352.16
8667,55,Double,Yes,139.02
8668,55,Single,No,56.63
8669,55,Single,No,75.28
8670,55,Double,Yes,140.88
8671,55,Single,Yes,167.98
8672,55,Double,No,121.10
8673,55,Suite,No,196.63
8674,55,Double,Yes,472.07
8675,55,Single,Yes,324.74
8676,55,Single,Yes,118.56
8677,55,Single,No,66.27
8678,55,Single,No,77.48
8679,55,Single,No,390.00
8680,55,Single,Yes,56.93
8681,55,Double,No,310.78
8682,55,Suite,Yes,229.32
8683,55,Suite,No,135.90
8684,55,Double,No,483.26
8685,55,Suite,Yes,397.25
8686,55,Single,Yes,187.39
8687,55,Single,No,459.77
8688,55,Double,No,290.42
8689,55,Single,Yes,183.64
8690,55,Suite,Yes,51.69
8691,55,Single,Yes,490.97
8692,55,Single,Yes,332.23
8693,55,Single,No,176.93
8694,55,Double,No,84.05
8695,55,Double,No,57.65
8696,55,Single,No,246.91
8697,55,Double,Yes,484.12
8698,55,Single,No,455.58
8699,55,Single,No,274.29
8700,55,Double,No,359.40
8701,55,Double,No,377.67
8702,55,Double,No,277.53
8703,55,Suite,No,57.64
8704,55,Single,No,383.30
8705,55,Suite,Yes,272.49
8706,55,Double,Yes,124.02
8707,55,Single,No,282.37
8708,55,Single,No,121.45
8709,55,Suite,No,125.91
8710,55,Single,Yes,252.20
8711,55,Suite,Yes,459.22
8712,55,Suite,Yes,331.88
8713,55,Double,No,313.05
8714,55,Suite,No,85.43
8715,55,Double,Yes,245.65
8716,55,Single,Yes,294.69
8717,55,Double,Yes,179.83
8718,55,Suite,No,149.43
8719,55,Double,No,445.40
8720,55,Suite,Yes,180.48
8721,55,Single,Yes,64.17
8722,55,Suite,Yes,57.17
8723,55,Single,No,234.93
8724,55,Double,No,211.36
8725,55,Suite,No,94.13
8726,55,Single,Yes,429.68
8727,55,Double,No,388.99
8728,55,Suite,Yes,155.93
8729,55,Single,No,256.79
8730,55,Suite,No,98.04
8731,55,Single,No,374.69
8732,55,Suite,No,433.17
8733,55,Single,No,461.83
8734,55,Single,Yes,162.32
8735,55,Double,No,476.56
8736,55,Single,Yes,356.86
8737,55,Single,No,300.80
8738,55,Double,Yes,303.79
8739,55,Double,Yes,128.89
8740,55,Double,Yes,98.31
8741,55,Single,No,216.84
8742,55,Suite,Yes,467.26
8743,55,Suite,Yes,137.55
8744,55,Single,Yes,422.31
8745,55,Double,No,163.92
8746,55,Single,Yes,93.48
8747,55,Double,Yes,480.87
8748,55,Double,No,164.97
8749,55,Suite,Yes,482.19
8750,55,Double,Yes,316.80
8751,55,Double,No,342.43
8752,55,Single,No,433.73
8753,55,Suite,Yes,145.74
8754,55,Single,Yes,439.98
8755,55,Single,Yes,478.10
8756,55,Single,No,212.47
8757,55,Single,No,407.26
8758,55,Suite,No,366.35
8759,55,Single,Yes,461.35
8760,55,Single,Yes,101.75
8761,55,Single,Yes,225.32
8762,55,Double,Yes,495.74
8763,55,Suite,Yes,108.68
8764,55,Suite,Yes,126.19
8765,55,Suite,Yes,265.65
8766,55,Suite,Yes,118.09
8767,55,Suite,Yes,448.60
8768,55,Suite,No,308.36
8769,55,Suite,Yes,453.41
8770,55,Single,No,133.00
8771,55,Single,No,264.27
8772,55,Double,No,226.12
8773,55,Double,No,361.79
8774,55,Single,Yes,163.28
8775,55,Suite,Yes,150.86
8776,55,Single,No,497.19
8777,55,Single,No,319.41
8778,55,Suite,No,367.93
8779,55,Single,No,377.74
8780,55,Suite,Yes,463.46
8781,55,Single,No,192.69
8782,55,Double,Yes,227.55
8783,55,Suite,Yes,299.13
8784,55,Suite,No,53.53
8785,55,Double,No,336.49
8786,55,Single,No,430.37
8787,55,Double,Yes,125.79
8788,55,Double,Yes,222.31
8789,55,Single,No,406.57
8790,55,Suite,No,441.96
8791,55,Suite,Yes,463.93
8792,55,Double,Yes,363.50
8793,55,Single,Yes,417.40
8794,55,Suite,No,475.09
8795,55,Suite,No,199.58
8796,55,Single,No,345.20
8797,55,Suite,Yes,223.57
8798,55,Suite,Yes,453.88
8799,55,Suite,Yes,208.50
8800,55,Single,No,284.58
8801,55,Suite,No,88.32
8802,55,Double,Yes,260.14
8803,55,Suite,Yes,313.75
8804,55,Double,Yes,95.48
8805,55,Double,No,298.99
8806,55,Single,No,58.73
8807,55,Double,Yes,181.16
8808,55,Single,Yes,328.31
8809,55,Single,No,127.97
8810,55,Suite,Yes,380.54
8811,55,Single,No,370.01
8812,55,Single,No,420.02
8813,55,Double,Yes,50.67
8814,55,Double,No,136.09
8815,55,Suite,No,483.84
8816,55,Single,No,255.95
8817,55,Suite,No,320.10
8818,55,Double,No,253.74
8819,55,Single,No,219.18
8820,55,Single,Yes,356.45
8821,55,Double,No,230.64
8822,55,Single,Yes,76.06
8823,55,Suite,No,176.17
8824,55,Suite,No,393.39
8825,55,Double,No,149.38
8826,55,Suite,No,126.20
8827,55,Suite,Yes,65.80
8828,55,Suite,No,323.38
8829,55,Double,Yes,342.20
8830,55,Single,Yes,218.29
8831,55,Double,Yes,162.93
8832,55,Double,Yes,249.84
8833,55,Suite,No,194.07
8834,55,Suite,Yes,426.94
8835,55,Suite,No,480.99
8836,55,Single,Yes,137.33
8837,55,Double,Yes,432.34
8838,55,Suite,Yes,267.40
8839,55,Suite,Yes,101.88
8840,55,Suite,No,143.86
8841,55,Single,No,462.04
8842,55,Suite,No,229.20
8843,55,Suite,Yes,177.79
8844,55,Suite,Yes,221.47
8845,55,Double,No,365.59
8846,55,Double,Yes,454.35
8847,55,Single,No,109.09
8848,55,Suite,Yes,429.12
8849,55,Double,No,77.74
8850,55,Single,No,143.85
8851,55,Single,No,360.29
8852,55,Single,No,472.04
8853,55,Double,Yes,56.68
8854,55,Double,Yes,410.19
8855,55,Double,Yes,190.63
8856,55,Suite,Yes,303.47
8857,55,Single,No,172.17
8858,55,Single,No,210.92
8859,55,Suite,No,120.81
8860,55,Double,Yes,192.09
8861,55,Single,Yes,393.84
8862,55,Double,No,398.72
8863,55,Suite,Yes,318.81
8864,55,Single,No,237.53
8865,55,Single,No,270.82
8866,55,Double,No,245.91
8867,55,Suite,Yes,414.31
8868,55,Double,No,53.44
8869,55,Double,No,295.43
8870,55,Suite,Yes,326.55
8871,55,Double,No,423.55
8872,55,Single,Yes,215.95
8873,55,Suite,No,417.01
8874,55,Double,No,222.21
8875,55,Single,No,387.91
8876,55,Double,Yes,244.10
8877,55,Double,No,335.83
8878,55,Suite,Yes,309.71
8879,55,Suite,No,100.61
8880,55,Single,Yes,196.73
8881,55,Double,Yes,344.23
8882,55,Suite,No,166.14
8883,55,Double,No,463.42
8884,55,Suite,No,171.56
8885,55,Single,No,66.19
8886,55,Suite,No,204.89
8887,55,Single,Yes,179.38
8888,55,Double,No,486.85
8889,55,Suite,No,471.84
8890,55,Double,No,424.08
8891,55,Suite,Yes,110.31
8892,55,Single,Yes,365.28
8893,55,Suite,Yes,77.30
8894,55,Single,Yes,341.38
8895,55,Suite,Yes,436.31
8896,55,Single,Yes,453.59
8897,55,Suite,No,132.10
8898,55,Single,Yes,271.66
8899,55,Suite,No,265.71
8900,55,Double,No,431.32
8901,55,Suite,Yes,54.95
8902,55,Suite,Yes,67.45
8903,55,Single,No,473.76
8904,55,Suite,Yes,138.85
8905,55,Suite,No,135.66
8906,55,Double,Yes,158.59
8907,55,Double,Yes,120.72
8908,55,Single,Yes,468.10
8909,55,Double,Yes,461.80
8910,55,Single,No,310.51
8911,55,Double,Yes,463.96
8912,55,Double,Yes,208.57
8913,55,Suite,Yes,355.13
8914,55,Suite,Yes,493.65
8915,55,Double,Yes,326.98
8916,55,Double,Yes,486.91
8917,55,Suite,Yes,473.11
8918,55,Double,Yes,297.11
8919,55,Single,No,50.59
8920,55,Single,Yes,228.09
8921,55,Single,Yes,475.68
8922,55,Double,Yes,97.27
8923,55,Suite,No,74.97
8924,55,Double,Yes,218.34
8925,55,Single,No,157.78
8926,55,Single,No,215.61
8927,55,Single,Yes,270.23
8928,55,Single,No,429.98
8929,55,Single,Yes,372.69
8930,56,Suite,No,67.28
8931,56,Double,Yes,454.99
8932,56,Double,No,431.32
8933,56,Suite,Yes,327.36
8934,56,Single,No,455.73
8935,56,Suite,Yes,92.22
8936,56,Suite,Yes,184.39
8937,56,Single,No,123.74
8938,56,Double,No,233.19
8939,56,Suite,No,95.14
8940,56,Suite,No,248.58
8941,56,Suite,Yes,251.09
8942,56,Single,No,432.31
8943,56,Single,Yes,462.33
8944,56,Single,Yes,163.75
8945,56,Single,No,413.45
8946,56,Double,Yes,310.01
8947,56,Double,No,157.50
8948,56,Suite,Yes,461.23
8949,56,Single,No,234.82
8950,56,Single,Yes,430.29
8951,56,Single,Yes,484.66
8952,56,Double,No,384.11
8953,56,Suite,No,415.05
8954,56,Single,Yes,470.20
8955,56,Double,Yes,227.88
8956,56,Single,Yes,476.86
8957,56,Suite,No,363.44
8958,56,Single,No,333.40
8959,56,Suite,No,271.74
8960,56,Double,Yes,463.53
8961,56,Suite,No,416.22
8962,56,Double,No,132.24
8963,56,Suite,Yes,123.03
8964,56,Suite,Yes,254.85
8965,56,Double,Yes,193.12
8966,56,Double,Yes,74.65
8967,56,Single,Yes,113.79
8968,56,Double,Yes,126.50
8969,56,Double,Yes,333.88
8970,56,Suite,Yes,226.77
8971,56,Double,Yes,243.78
8972,56,Single,No,211.64
8973,56,Double,Yes,470.21
8974,56,Double,Yes,276.78
8975,56,Single,No,369.93
8976,56,Single,No,146.68
8977,56,Double,No,417.25
8978,56,Double,No,490.04
8979,56,Single,No,119.36
8980,56,Suite,Yes,438.51
8981,56,Single,Yes,379.82
8982,56,Suite,Yes,246.03
8983,56,Suite,No,265.76
8984,56,Suite,No,307.61
8985,56,Single,No,318.81
8986,56,Single,No,382.31
8987,56,Double,No,254.84
8988,56,Suite,No,229.46
8989,56,Suite,No,329.77
8990,56,Double,No,486.01
8991,56,Single,No,312.04
8992,56,Suite,No,118.56
8993,56,Single,No,415.23
8994,56,Single,No,343.06
8995,56,Suite,Yes,451.08
8996,56,Double,Yes,254.69
8997,56,Suite,No,468.21
8998,56,Double,Yes,332.14
8999,56,Double,Yes,68.00
9000,56,Double,No,125.94
9001,56,Double,No,406.83
9002,56,Single,No,443.99
9003,56,Double,Yes,284.02
9004,56,Double,Yes,470.82
9005,56,Single,No,381.40
9006,56,Double,Yes,424.61
9007,56,Single,No,110.61
9008,56,Suite,No,280.07
9009,56,Suite,Yes,229.35
9010,56,Double,No,79.05
9011,56,Suite,Yes,158.18
9012,56,Single,No,161.89
9013,56,Suite,Yes,193.03
9014,56,Suite,Yes,50.17
9015,56,Double,Yes,108.97
9016,56,Single,Yes,321.10
9017,56,Double,Yes,209.88
9018,56,Single,No,432.98
9019,56,Suite,Yes,408.78
9020,56,Suite,No,214.30
9021,56,Double,No,171.75
9022,56,Single,Yes,59.20
9023,56,Double,No,108.35
9024,56,Double,No,383.06
9025,56,Double,No,175.28
9026,56,Suite,Yes,181.39
9027,56,Double,No,131.82
9028,56,Single,No,84.30
9029,56,Suite,No,236.28
9030,56,Suite,Yes,260.29
9031,56,Double,No,393.42
9032,56,Suite,Yes,469.80
9033,56,Single,Yes,307.54
9034,56,Single,No,403.20
9035,56,Single,Yes,228.85
9036,56,Double,Yes,460.50
9037,56,Suite,No,238.76
9038,56,Single,No,497.76
9039,56,Single,Yes,51.61
9040,56,Suite,No,264.06
9041,56,Suite,No,391.53
9042,56,Suite,No,239.67
9043,56,Double,No,286.44
9044,56,Single,No,79.40
9045,56,Single,Yes,223.35
9046,56,Single,Yes,166.36
9047,56,Suite,Yes,227.46
9048,56,Double,Yes,492.17
9049,56,Single,Yes,416.63
9050,56,Single,Yes,253.52
9051,56,Double,Yes,209.60
9052,56,Suite,No,289.07
9053,56,Double,No,171.66
9054,56,Suite,Yes,75.94
9055,56,Suite,Yes,288.08
9056,56,Suite,No,395.45
9057,56,Single,Yes,357.05
9058,56,Single,Yes,99.00
9059,56,Single,Yes,191.69
9060,56,Single,Yes,397.23
9061,56,Double,Yes,439.25
9062,56,Single,Yes,236.14
9063,56,Single,Yes,357.97
9064,56,Suite,Yes,209.66
9065,56,Single,Yes,124.90
9066,56,Suite,No,142.54
9067,56,Suite,Yes,398.44
9068,56,Suite,No,148.36
9069,56,Double,No,175.33
9070,56,Single,No,297.24
9071,56,Single,Yes,103.49
9072,56,Single,No,114.97
9073,56,Single,No,293.48
9074,56,Double,No,373.49
9075,56,Single,Yes,176.34
9076,56,Suite,Yes,380.46
9077,56,Suite,No,452.27
9078,56,Suite,Yes,248.81
9079,56,Double,Yes,281.44
9080,56,Suite,Yes,379.24
9081,56,Single,No,68.50
9082,56,Suite,Yes,321.83
9083,56,Suite,No,459.81
9084,56,Single,No,422.45
9085,56,Double,No,102.84
9086,56,Double,Yes,237.94
9087,56,Single,Yes,98.43
9088,56,Single,No,268.80
9089,56,Suite,Yes,356.13
9090,56,Suite,Yes,115.96
9091,56,Suite,Yes,301.64
9092,56,Single,No,206.07
9093,56,Suite,Yes,166.22
9094,56,Double,No,128.78
9095,56,Double,Yes,395.85
9096,56,Suite,Yes,59.75
9097,56,Suite,No,454.51
9098,56,Double,No,327.01
9099,56,Single,No,420.19
9100,56,Single,Yes,485.06
9101,56,Double,No,340.96
9102,56,Single,Yes,326.51
9103,56,Double,No,122.10
9104,56,Suite,No,412.96
9105,56,Suite,Yes,492.20
9106,56,Suite,No,168.92
9107,56,Single,No,291.20
9108,56,Double,Yes,456.37
9109,56,Suite,No,307.27
9110,56,Double,Yes,151.36
9111,56,Double,No,248.98
9112,56,Single,No,286.86
9113,56,Single,No,320.21
9114,56,Double,Yes,195.75
9115,56,Suite,Yes,63.65
9116,56,Suite,Yes,474.19
9117,56,Double,No,135.48
9118,56,Suite,No,230.56
9119,56,Single,Yes,76.77
9120,56,Suite,No,148.22
9121,56,Single,No,96.93
9122,56,Double,Yes,236.34
9123,56,Single,Yes,246.78
9124,56,Single,No,202.09
9125,56,Suite,No,203.10
9126,56,Double,Yes,327.41
9127,56,Double,Yes,155.98
9128,56,Suite,No,285.98
9129,56,Double,Yes,483.91
9130,56,Suite,Yes,102.05
9131,56,Double,No,237.89
9132,56,Single,No,473.87
9133,56,Double,No,416.36
9134,56,Double,Yes,274.00
9135,56,Suite,No,183.71
9136,56,Double,No,182.19
9137,56,Single,Yes,386.60
9138,56,Double,No,192.49
9139,56,Suite,Yes,340.81
9140,56,Double,No,162.22
9141,56,Single,No,52.48
9142,56,Suite,No,336.16
9143,56,Double,No,255.16
9144,56,Single,No,158.49
