reservation_id,customer_id,hotel_id,room_id,check_in,check_out,total_price,booking_date
801,737,69,11144,2024-04-21,2024-08-04,32447.55,2024-06-27
802,370,76,12348,2024-02-16,2024-05-04,27955.17,2024-05-01
803,941,29,4312,2024-01-11,2024-06-02,53778.56,2024-02-08
804,63,58,9524,2024-02-12,2024-06-19,11380.77,2024-04-13
805,6,96,15321,2024-08-22,2024-09-07,3718.04,2024-09-22
806,145,55,8801,2024-06-03,2024-07-26,4680.91,2024-05-29
807,438,31,4730,2024-08-13,2024-09-03,7003.72,2024-09-12
808,205,14,2207,2024-07-07,2024-07-23,1578.57,2024-05-12
809,669,74,12168,2024-08-11,2024-08-15,428.2,2024-02-13
810,225,7,1220,2024-03-04,2024-03-15,1664.01,2024-05-26
811,362,85,14088,2024-07-20,2024-08-25,17942.88,2024-05-05
812,132,1,299,2024-04-09,2024-05-29,5375.44,2024-09-01
813,446,93,14987,2024-09-18,2024-09-28,2362.94,2024-08-20
814,119,58,9623,2024-05-02,2024-08-04,14910.36,2024-08-02
815,88,31,4889,2024-06-28,2024-09-04,31748.75,2024-03-17
816,728,48,7490,2024-02-19,2024-02-22,357.46,2024-01-07
817,821,33,5067,2024-07-29,2024-09-21,4731.96,2024-04-20
818,790,13,2054,2024-02-18,2024-08-24,71788.49,2024-02-11
819,999,96,15577,2024-07-20,2024-08-06,2558.93,2024-05-08
820,430,48,7325,2024-08-07,2024-08-15,3040.11,2024-03-10
821,414,76,12512,2024-08-18,2024-08-25,1272.88,2024-04-07
822,704,95,15302,2024-01-03,2024-03-20,11634.07,2024-08-16
823,938,49,7545,2024-06-02,2024-06-20,2250.93,2024-07-31
824,234,44,6780,2024-05-11,2024-06-09,2882.93,2024-02-12
825,889,9,1400,2024-07-30,2024-09-08,15415.95,2024-07-06
826,452,4,690,2024-03-26,2024-05-14,6342.74,2024-08-05
827,194,20,3138,2024-05-26,2024-08-23,34529.51,2024-04-24
828,198,58,9539,2024-04-27,2024-09-20,9325.5,2024-04-28
829,605,78,13077,2024-02-26,2024-09-29,73038.96,2024-02-26
830,140,72,11912,2024-07-16,2024-09-04,6304.57,2024-08-20
831,636,12,1944,2024-07-23,2024-08-02,1946.1,2024-05-26
832,652,20,3170,2024-01-14,2024-08-25,59829.78,2024-02-29
833,110,26,3864,2024-04-29,2024-08-23,24121.52,2024-07-14
834,346,17,2821,2024-01-17,2024-04-01,13615.97,2024-04-26
835,18,82,13678,2024-07-23,2024-08-02,4595.77,2024-06-11
836,292,15,2464,2024-08-09,2024-08-17,3247.59,2024-04-16
837,156,35,5362,2024-02-02,2024-07-28,37104.24,2024-02-02
838,19,43,6697,2024-07-17,2024-07-29,4905.24,2024-02-13
839,460,92,14867,2024-03-28,2024-04-22,8980.76,2024-09-10
840,755,14,2288,2024-02-20,2024-06-15,11250.9,2024-04-06
841,705,63,10114,2024-01-07,2024-07-20,78535,2024-01-02
842,410,69,11291,2024-06-15,2024-06-29,3390.49,2024-07-21
843,756,96,15500,2024-01-24,2024-08-05,33993.96,2024-09-05
844,840,33,5019,2024-06-25,2024-07-28,12281.18,2024-09-09
845,993,96,15439,2024-05-25,2024-06-19,3343.56,2024-05-15
846,483,28,4264,2024-01-31,2024-05-12,49610.02,2024-01-09
847,135,63,10050,2024-03-03,2024-08-19,73919.48,2024-01-01
848,656,76,12382,2024-04-10,2024-10-01,81309.69,2024-05-17
849,223,91,14500,2024-03-18,2024-05-22,8716.82,2024-08-30
850,495,35,5280,2024-05-14,2024-09-14,60846.14,2024-06-22
851,893,99,16016,2024-06-04,2024-07-30,20565.37,2024-04-08
852,968,65,10529,2024-01-04,2024-06-26,39924.56,2024-08-11
853,314,40,6121,2024-03-18,2024-07-25,39368.68,2024-07-07
854,594,69,11264,2024-07-10,2024-07-16,1288.53,2024-08-18
855,532,89,14305,2024-08-01,2024-08-08,1487.65,2024-08-30
856,59,4,825,2024-09-11,2024-09-26,5510.71,2024-08-06
857,796,28,4228,2024-09-19,2024-09-29,1053.64,2024-08-25
858,916,7,1223,2024-04-09,2024-07-01,35911.44,2024-07-22
859,973,72,11885,2024-03-03,2024-08-11,77028.3,2024-02-05
860,585,53,7866,2024-01-01,2024-06-21,23083.11,2024-09-12
861,767,70,11407,2024-06-24,2024-06-27,907.74,2024-02-26
862,137,74,12207,2024-07-02,2024-08-27,15191.58,2024-08-24
863,363,2,516,2024-03-04,2024-09-11,37840.54,2024-05-20
864,674,14,2176,2024-01-29,2024-07-31,74425.38,2024-01-10
865,178,76,12680,2024-08-25,2024-09-16,9083.58,2024-08-01
866,916,93,14929,2024-04-02,2024-05-09,4786.29,2024-01-31
867,49,17,2891,2024-01-04,2024-01-23,8403.46,2024-03-26
868,793,84,13963,2024-04-26,2024-09-09,61607.63,2024-09-14
869,830,24,3589,2024-08-10,2024-09-06,9177.86,2024-03-17
870,648,79,13339,2024-05-03,2024-06-26,8384.75,2024-03-12
871,137,92,14839,2024-02-25,2024-09-16,50492.46,2024-04-22
872,47,50,7640,2024-08-09,2024-10-03,6697.9,2024-05-24
873,455,35,5351,2024-08-15,2024-09-22,18664.17,2024-01-03
874,770,24,3617,2024-01-28,2024-07-05,37085.49,2024-07-14
875,772,42,6501,2024-07-04,2024-08-13,18103.76,2024-04-18
876,159,23,3378,2024-09-14,2024-09-23,2919.98,2024-01-08
877,582,53,7943,2024-02-29,2024-03-22,1275.66,2024-04-05
878,24,71,11575,2024-09-18,2024-09-29,4387.94,2024-03-20
879,459,94,15096,2024-04-02,2024-05-09,12850.57,2024-04-14
880,448,55,8663,2024-07-23,2024-08-04,3764.1,2024-06-24
881,733,66,10743,2024-04-11,2024-09-14,65313.23,2024-05-13
882,758,77,12984,2024-05-03,2024-09-11,65047.73,2024-08-19
883,930,68,11028,2024-09-14,2024-09-24,4907.48,2024-09-17
884,420,63,10277,2024-05-10,2024-05-30,7965.44,2024-07-17
885,543,1,79,2024-08-24,2024-09-18,11043.17,2024-07-15
886,6,77,12870,2024-03-28,2024-07-09,9669.13,2024-04-04
887,576,67,10978,2024-03-16,2024-08-26,25052.14,2024-02-10
888,556,51,7717,2024-02-19,2024-09-06,52758.36,2024-04-29
889,479,77,12761,2024-06-25,2024-07-24,9686.31,2024-05-02
890,456,95,15252,2024-08-14,2024-08-21,786.21,2024-06-26
891,779,38,5926,2024-09-18,2024-09-26,1741.44,2024-06-11
892,959,92,14584,2024-09-13,2024-09-22,1652.55,2024-01-01
893,188,16,2796,2024-02-22,2024-05-02,25772.49,2024-08-10
894,15,15,2598,2024-06-29,2024-08-23,15379.84,2024-01-11
895,275,14,2266,2024-01-21,2024-03-01,9796.71,2024-05-30
896,774,69,11258,2024-02-27,2024-03-10,5554.51,2024-02-20
897,543,94,15145,2024-03-17,2024-05-14,25643.43,2024-03-18
898,101,6,945,2024-04-03,2024-06-14,5912.23,2024-05-07
899,120,52,7791,2024-08-09,2024-09-25,4875.29,2024-02-13
900,270,85,14074,2024-06-26,2024-10-02,47380.04,2024-09-10
901,942,65,10654,2024-01-21,2024-10-03,106054.37,2024-09-24
902,825,81,13556,2024-02-23,2024-05-21,9794.8,2024-04-04
903,595,30,4705,2024-04-21,2024-07-02,35529.57,2024-08-03
904,691,76,12338,2024-04-13,2024-09-07,28819.44,2024-08-21
905,548,12,1946,2024-02-28,2024-04-14,22494.4,2024-01-31
906,771,5,903,2024-01-09,2024-07-28,59728.72,2024-08-02
907,228,36,5621,2024-01-06,2024-06-04,11407.71,2024-01-02
908,736,37,5714,2024-02-27,2024-09-20,46988.21,2024-02-07
909,276,59,9652,2024-01-01,2024-02-23,22778.01,2024-01-13
910,890,54,8470,2024-07-04,2024-07-19,6288.05,2024-01-01
911,260,64,10342,2024-04-20,2024-06-23,7547.39,2024-02-09
912,919,98,15875,2024-09-06,2024-09-06,0,2024-06-30
913,791,76,12442,2024-01-17,2024-05-11,6514.05,2024-04-22
914,757,8,1309,2024-07-04,2024-07-11,2190.27,2024-04-11
915,46,10,1425,2024-07-13,2024-09-23,5323.67,2024-05-04
916,878,48,7317,2024-08-31,2024-09-06,1685.36,2024-07-21
917,883,45,6830,2024-02-28,2024-09-25,19579.69,2024-03-21
918,486,38,5815,2024-05-28,2024-09-25,43075.01,2024-03-12
919,467,58,9471,2024-02-21,2024-04-21,24222.64,2024-08-01
920,380,92,14820,2024-04-15,2024-07-11,14677.19,2024-09-06
921,737,77,12898,2024-02-25,2024-06-28,34072.17,2024-02-03
922,89,94,15052,2024-05-06,2024-09-17,38482.77,2024-01-03
923,184,77,12707,2024-04-24,2024-06-18,17388.16,2024-04-25
924,218,38,5955,2024-05-24,2024-06-28,10244.01,2024-03-31
925,271,15,2625,2024-05-11,2024-08-11,23173.49,2024-02-19
926,451,98,15888,2024-05-06,2024-08-28,37048.72,2024-04-22
927,815,95,15235,2024-05-11,2024-06-08,3592.99,2024-08-15
928,372,72,11741,2024-01-13,2024-04-10,15122.01,2024-08-28
929,396,76,12364,2024-05-15,2024-06-03,8890.32,2024-05-31
930,567,85,14048,2024-01-10,2024-03-08,17351.36,2024-04-03
931,29,17,2838,2024-04-13,2024-08-27,32267.98,2024-08-21
932,389,6,969,2024-02-21,2024-04-21,24698.81,2024-06-02
933,213,96,15531,2024-02-09,2024-09-09,54941.91,2024-07-22
934,540,92,14759,2024-06-04,2024-06-20,7346.18,2024-05-12
935,100,13,2077,2024-05-28,2024-07-17,13107.32,2024-05-25
936,273,34,5252,2024-01-15,2024-08-31,106730.38,2024-01-23
937,664,96,15607,2024-04-07,2024-04-21,4491.64,2024-09-23
938,568,19,2995,2024-08-01,2024-09-02,9296.88,2024-01-24
939,544,2,382,2024-03-20,2024-08-13,41412.67,2024-05-06
940,526,54,8485,2024-05-24,2024-08-02,25433.71,2024-05-21
941,806,98,15901,2024-08-19,2024-08-31,5857.73,2024-08-28
942,223,45,6803,2024-03-03,2024-08-11,47124.43,2024-07-29
943,652,33,5064,2024-02-29,2024-03-17,2174.55,2024-05-22
944,647,64,10349,2024-06-14,2024-08-18,17236.26,2024-09-08
945,727,21,3267,2024-04-17,2024-07-12,35660.24,2024-07-17
946,941,14,2266,2024-03-27,2024-09-22,43840.29,2024-09-19
947,89,31,4835,2024-07-18,2024-09-07,12272.74,2024-08-06
948,531,14,2370,2024-04-25,2024-06-01,16529.25,2024-05-22
949,558,53,8145,2024-01-19,2024-02-17,12051.11,2024-05-14
950,88,34,5200,2024-01-15,2024-04-03,38265.17,2024-02-08
951,895,60,9800,2024-01-30,2024-05-27,24799.46,2024-07-05
952,288,93,14917,2024-04-25,2024-06-14,2547.5,2024-03-26
953,120,91,14516,2024-07-05,2024-07-05,0,2024-02-19
954,526,14,2192,2024-07-21,2024-09-21,21077.37,2024-01-04
955,435,77,12799,2024-04-29,2024-09-04,15180.16,2024-06-22
956,952,30,4530,2024-03-01,2024-06-18,20514.7,2024-06-19
957,65,100,16304,2024-08-30,2024-09-08,2853.44,2024-07-11
958,176,26,3824,2024-04-03,2024-07-12,36167.53,2024-03-14
959,144,28,4243,2024-06-18,2024-07-14,10884.71,2024-03-29
960,278,71,11469,2024-09-17,2024-09-23,802.8,2024-09-24
961,12,37,5727,2024-03-07,2024-03-29,1920.75,2024-04-13
962,445,67,10868,2024-05-13,2024-05-16,1125.19,2024-01-01
963,900,45,6814,2024-01-22,2024-07-26,28420.1,2024-08-04
964,358,1,322,2024-08-17,2024-09-10,2645.55,2024-08-30
965,269,55,8795,2024-09-16,2024-10-02,3193.25,2024-02-29
966,908,1,190,2024-05-23,2024-06-07,1109.32,2024-02-25
967,438,45,6897,2024-06-29,2024-08-13,21795.43,2024-04-30
968,942,59,9695,2024-02-01,2024-03-04,2626.64,2024-05-01
969,68,58,9578,2024-03-16,2024-05-07,12842.1,2024-01-18
970,823,39,6046,2024-05-27,2024-06-06,785.95,2024-01-25
971,228,39,6060,2024-03-21,2024-06-24,15845.51,2024-05-19
972,741,24,3660,2024-08-22,2024-08-31,4376.26,2024-09-10
973,537,84,13948,2024-09-01,2024-09-25,10975.73,2024-05-05
974,2,71,11515,2024-03-04,2024-08-23,56709.74,2024-06-21
975,946,11,1769,2024-08-18,2024-10-04,21932.08,2024-09-06
976,547,27,4009,2024-08-21,2024-08-25,884.38,2024-08-05
977,612,53,8030,2024-01-17,2024-04-24,11306.97,2024-04-05
978,737,47,7197,2024-01-01,2024-07-21,19744.13,2024-03-13
979,359,33,5168,2024-06-07,2024-08-25,11182.67,2024-06-19
980,814,63,10177,2024-09-08,2024-09-23,5977.5,2024-06-10
981,407,30,4534,2024-02-04,2024-04-06,29541.97,2024-01-02
982,197,92,14678,2024-04-01,2024-04-23,5170.81,2024-04-18
983,689,20,3122,2024-02-23,2024-03-01,742.07,2024-04-16
984,717,63,10278,2024-01-06,2024-05-31,52258.22,2024-04-14
985,664,33,5174,2024-08-14,2024-08-15,265.13,2024-07-21
986,417,96,15416,2024-01-18,2024-02-21,12418.79,2024-01-05
987,4,51,7715,2024-07-21,2024-08-05,3282.81,2024-07-15
988,97,36,5571,2024-01-15,2024-09-10,16664.35,2024-01-15
989,291,43,6673,2024-08-17,2024-09-03,5825.92,2024-01-03
990,132,56,9103,2024-07-02,2024-09-13,8913.41,2024-02-12
991,487,76,12306,2024-02-14,2024-09-12,42775.94,2024-01-26
992,810,55,8880,2024-03-24,2024-07-09,21049.63,2024-08-08
993,484,90,14425,2024-05-03,2024-06-25,20402.89,2024-06-27
994,885,14,2322,2024-07-23,2024-09-26,21796.61,2024-07-29
995,964,26,3962,2024-04-25,2024-07-08,9888.21,2024-07-24
996,285,1,62,2024-01-28,2024-06-01,38151.69,2024-09-16
997,980,48,7254,2024-05-18,2024-08-18,11966.4,2024-01-28
998,816,20,3105,2024-06-21,2024-08-02,8837.17,2024-06-07
999,112,42,6523,2024-04-11,2024-09-29,45734.24,2024-01-28
1000,360,77,12746,2024-08-13,2024-08-24,5211.92,2024-04-05
1001,166,23,3526,2024-07-16,2024-09-10,19759.65,2024-04-23
1002,587,55,8749,2024-05-13,2024-06-25,20734.18,2024-01-22
1003,11,87,14203,2024-04-11,2024-10-04,77886.21,2024-04-08
1004,563,97,15728,2024-09-09,2024-10-01,5075.53,2024-08-30
1005,385,93,14979,2024-06-05,2024-06-18,6213.75,2024-02-08
1006,24,63,10104,2024-05-12,2024-05-19,502.49,2024-08-01
1007,83,97,15757,2024-09-23,2024-10-04,1808.11,2024-04-01
1008,898,74,12065,2024-06-08,2024-08-03,24694.11,2024-02-22
1009,315,35,5455,2024-09-17,2024-09-26,4379.88,2024-01-13
1010,414,35,5378,2024-02-11,2024-09-29,14891.19,2024-07-24
1011,774,75,12256,2024-08-03,2024-08-03,0,2024-07-13
1012,956,5,884,2024-02-17,2024-05-21,40299.82,2024-01-09
1013,529,30,4638,2024-04-10,2024-08-03,6561.21,2024-04-11
1014,49,63,10162,2024-03-12,2024-05-23,25908.63,2024-05-04
1015,25,2,528,2024-02-01,2024-09-21,88489.01,2024-02-29
1016,915,49,7564,2024-01-05,2024-09-29,80841.64,2024-07-06
1017,280,92,14820,2024-06-28,2024-09-28,15520.7,2024-04-23
1018,869,2,473,2024-03-03,2024-04-26,23685.94,2024-09-03
1019,941,2,374,2024-08-12,2024-08-18,1791.95,2024-02-29
1020,927,96,15433,2024-06-11,2024-07-15,11575.92,2024-06-06
1021,90,36,5630,2024-04-06,2024-09-29,23841.21,2024-02-06
1022,449,46,6963,2024-04-13,2024-04-30,2917.14,2024-08-07
1023,380,6,935,2024-02-07,2024-03-23,7081.74,2024-05-29
1024,641,30,4396,2024-04-16,2024-06-22,33314.08,2024-09-03
1025,590,58,9348,2024-02-23,2024-05-28,18142.78,2024-06-16
1026,917,78,13052,2024-05-27,2024-07-25,4056.76,2024-01-17
1027,28,20,3183,2024-01-13,2024-07-12,38227.03,2024-04-23
1028,692,60,9779,2024-07-31,2024-08-08,2489.22,2024-09-04
1029,627,83,13715,2024-03-08,2024-06-15,46755.47,2024-08-11
1030,540,6,920,2024-07-30,2024-08-04,1646.19,2024-01-27
1031,895,72,11693,2024-05-29,2024-08-14,26508.76,2024-01-25
1032,794,77,12805,2024-06-02,2024-07-29,23280.74,2024-04-09
1033,411,62,9969,2024-02-15,2024-04-22,13399.47,2024-08-24
1034,853,16,2744,2024-07-12,2024-07-30,1853.08,2024-05-22
1035,659,44,6753,2024-04-06,2024-08-06,25115.18,2024-08-08
1036,480,58,9442,2024-03-22,2024-08-20,32368.81,2024-07-27
1037,706,99,16010,2024-02-07,2024-02-21,3160.17,2024-06-29
1038,963,2,447,2024-05-24,2024-09-16,52036.8,2024-07-25
1039,595,68,10999,2024-08-18,2024-09-21,16698.87,2024-07-24
1040,519,30,4647,2024-04-29,2024-09-28,52911.34,2024-02-12
1041,705,37,5698,2024-06-15,2024-09-25,20496.02,2024-02-01
1042,77,12,1830,2024-01-20,2024-07-03,21976.32,2024-07-02
1043,401,68,11056,2024-07-11,2024-08-28,10333.79,2024-06-26
1044,628,63,10024,2024-06-04,2024-09-11,37003.33,2024-01-09
1045,919,43,6617,2024-09-24,2024-09-27,1273.57,2024-06-27
1046,236,15,2581,2024-05-14,2024-09-09,10506.5,2024-02-07
1047,200,26,3880,2024-02-10,2024-02-11,441.6,2024-02-19
1048,111,100,16164,2024-07-19,2024-10-01,27872.2,2024-04-13
1049,5,48,7475,2024-02-24,2024-07-07,40237.65,2024-09-03
1050,340,1,107,2024-09-18,2024-09-28,815.64,2024-01-26
1051,818,53,7867,2024-09-22,2024-09-27,2451.54,2024-01-30
1052,236,21,3277,2024-03-28,2024-04-08,2526.52,2024-08-20
1053,269,1,241,2024-08-13,2024-09-30,6597.17,2024-02-21
1054,490,76,12632,2024-05-04,2024-09-10,38862.24,2024-06-06
1055,733,40,6266,2024-08-05,2024-09-28,3449.77,2024-06-10
1056,25,4,742,2024-05-24,2024-08-02,27334.97,2024-09-19
1057,781,54,8532,2024-04-18,2024-07-19,24754.03,2024-08-18
1058,673,73,11968,2024-07-31,2024-08-10,4161.08,2024-04-20
1059,332,53,8148,2024-09-12,2024-10-02,4982.75,2024-03-14
1060,868,37,5778,2024-05-12,2024-05-21,871.9,2024-07-23
1061,789,46,6968,2024-04-24,2024-06-13,7386.38,2024-03-13
1062,380,30,4416,2024-08-27,2024-09-05,4468.45,2024-03-18
1063,123,55,8902,2024-07-28,2024-09-26,4047.11,2024-05-18
1064,984,78,13100,2024-01-20,2024-05-09,11013.65,2024-09-19
1065,225,76,12399,2024-06-04,2024-07-02,10966.38,2024-07-06
1066,675,100,16206,2024-06-21,2024-06-21,0,2024-02-07
1067,579,55,8771,2024-08-25,2024-09-18,6342.37,2024-08-01
1068,599,2,460,2024-06-15,2024-08-08,24538.1,2024-01-25
1069,417,84,13939,2024-02-03,2024-09-04,80301.16,2024-09-13
1070,472,55,8604,2024-01-06,2024-08-16,41542.31,2024-08-29
1071,86,24,3567,2024-07-28,2024-09-24,26869.67,2024-03-25
1072,745,28,4216,2024-03-25,2024-06-07,14618.49,2024-07-12
1073,758,41,6292,2024-06-27,2024-09-12,33444.47,2024-05-20
1074,688,4,777,2024-07-22,2024-09-22,3792.36,2024-09-14
1075,884,14,2297,2024-08-20,2024-08-23,162.78,2024-03-27
1076,172,39,6041,2024-04-07,2024-04-19,3798.72,2024-01-30
1077,85,38,5960,2024-09-09,2024-09-26,2317.83,2024-08-18
1078,601,16,2723,2024-02-21,2024-08-03,40806.53,2024-09-18
1079,840,76,12573,2024-01-17,2024-02-09,8980.73,2024-08-31
1080,261,26,3956,2024-09-09,2024-09-25,7124.03,2024-04-17
1081,883,59,9633,2024-04-16,2024-04-18,264.12,2024-02-21
1082,986,8,1298,2024-04-18,2024-04-18,0,2024-07-12
1083,76,11,1639,2024-07-28,2024-08-24,6099.24,2024-01-09
1084,581,36,5665,2024-04-30,2024-06-05,12692.05,2024-02-10
1085,700,28,4281,2024-09-09,2024-09-11,169.35,2024-03-21
1086,123,50,7600,2024-07-05,2024-09-15,22911.4,2024-02-28
1087,73,61,9929,2024-08-02,2024-09-11,19399.81,2024-05-26
1088,101,93,14921,2024-09-14,2024-09-20,2728.25,2024-04-04
1089,989,15,2445,2024-03-29,2024-08-17,29150.82,2024-03-19
1090,229,88,14213,2024-03-05,2024-08-26,54647.06,2024-06-25
1091,559,28,4176,2024-05-25,2024-06-09,2255.55,2024-07-22
1092,831,90,14425,2024-08-22,2024-09-17,10008.96,2024-06-15
1093,795,24,3697,2024-02-26,2024-05-01,27223.14,2024-07-23
1094,733,55,8882,2024-03-07,2024-07-24,23093.29,2024-04-30
1095,168,38,5847,2024-09-09,2024-09-29,8094.05,2024-04-30
1096,763,69,11329,2024-03-25,2024-06-11,31623.46,2024-09-17
1097,77,56,8990,2024-02-02,2024-07-23,83594.28,2024-07-31
1098,926,6,1007,2024-08-16,2024-10-02,12255.68,2024-07-04
1099,828,28,4250,2024-07-14,2024-08-25,10442.68,2024-03-03
1100,30,97,15637,2024-09-06,2024-10-04,6800.72,2024-05-22
1101,423,90,14418,2024-02-22,2024-06-08,34547.73,2024-03-06
1102,857,61,9877,2024-01-17,2024-08-14,28775.59,2024-08-02
1103,633,74,12176,2024-06-04,2024-07-29,19516.85,2024-02-06
1104,84,72,11672,2024-01-12,2024-07-27,45673,2024-02-14
1105,409,56,9146,2024-09-03,2024-09-03,0,2024-07-14
1106,290,93,15019,2024-06-29,2024-09-12,26627.32,2024-07-27
1107,454,59,9625,2024-04-27,2024-07-27,40174.67,2024-09-11
1108,707,58,9565,2024-06-03,2024-08-08,10397.08,2024-02-17
1109,375,1,143,2024-09-17,2024-10-02,4038.42,2024-07-20
1110,621,50,7616,2024-06-10,2024-07-31,14690.72,2024-09-15
1111,169,76,12395,2024-07-30,2024-08-17,4859.47,2024-07-24
1112,967,28,4271,2024-06-25,2024-07-30,15504.25,2024-05-22
1113,897,19,3005,2024-06-09,2024-08-08,14539.48,2024-06-26
1114,871,94,15182,2024-06-14,2024-08-03,18205.93,2024-02-19
1115,99,65,10544,2024-02-28,2024-06-18,14538.63,2024-04-28
1116,195,64,10297,2024-04-05,2024-09-27,50371.68,2024-05-21
1117,970,71,11484,2024-07-11,2024-09-21,18591.8,2024-07-19
1118,368,53,7989,2024-07-14,2024-09-26,32951.22,2024-02-23
1119,428,15,2423,2024-08-02,2024-08-20,2362.24,2024-04-09
1120,59,99,15990,2024-08-17,2024-09-19,3482.12,2024-08-04
1121,463,1,85,2024-09-22,2024-09-26,1364.88,2024-07-22
1122,526,74,12148,2024-05-11,2024-05-23,4989.21,2024-01-31
1123,293,55,8908,2024-01-06,2024-06-06,71151.16,2024-05-29
1124,386,35,5541,2024-03-07,2024-09-23,61552.05,2024-02-09
1125,239,72,11827,2024-01-27,2024-06-21,36920.65,2024-04-15
1126,728,9,1407,2024-02-18,2024-02-18,0,2024-05-25
1127,359,56,9198,2024-09-18,2024-09-25,754.22,2024-05-27
1128,709,97,15681,2024-06-13,2024-07-23,13457.96,2024-06-16
1129,862,64,10467,2024-04-19,2024-06-30,25217.42,2024-03-13
1130,597,93,14965,2024-05-09,2024-09-16,43731.8,2024-03-29
1131,147,48,7249,2024-02-06,2024-08-11,12322.68,2024-01-26
1132,983,76,12479,2024-06-09,2024-06-29,3663.82,2024-02-11
1133,840,91,14553,2024-03-28,2024-07-12,16776.57,2024-05-17
1134,917,82,13690,2024-09-17,2024-10-04,8110.46,2024-08-13
1135,422,95,15290,2024-02-25,2024-07-02,21897.36,2024-07-06
1136,587,92,14611,2024-02-28,2024-04-20,6493.49,2024-08-12
1137,799,13,2152,2024-03-14,2024-04-04,4701.23,2024-02-23
1138,980,30,4410,2024-07-29,2024-08-05,501.33,2024-03-07
1139,677,48,7301,2024-02-03,2024-08-16,68192.32,2024-05-31
1140,784,13,2133,2024-01-15,2024-09-25,62816.01,2024-03-28
1141,348,64,10473,2024-01-18,2024-04-01,35364.56,2024-06-08
1142,606,11,1548,2024-04-14,2024-07-27,12446.17,2024-05-17
1143,181,17,2825,2024-08-12,2024-08-27,839.42,2024-06-25
1144,682,4,660,2024-02-25,2024-06-20,25137.72,2024-09-10
1145,749,77,13002,2024-03-06,2024-06-05,14433.74,2024-08-24
1146,836,92,14859,2024-02-09,2024-08-17,75830.68,2024-03-21
1147,103,98,15884,2024-01-02,2024-07-19,91958.08,2024-08-21
1148,332,92,14809,2024-03-29,2024-05-19,14903.27,2024-02-19
1149,876,30,4707,2024-04-13,2024-05-06,1486.74,2024-09-17
1150,550,90,14462,2024-08-03,2024-08-07,1391.09,2024-04-16
1151,803,56,8995,2024-06-10,2024-09-30,50521.31,2024-07-15
1152,536,56,9194,2024-04-30,2024-06-26,10272.12,2024-07-16
1153,601,35,5302,2024-09-14,2024-09-15,446.09,2024-05-13
1154,654,36,5653,2024-02-16,2024-08-27,70749.72,2024-05-16
1155,847,15,2459,2024-07-04,2024-09-14,32572.37,2024-04-30
1156,217,66,10796,2024-04-05,2024-06-10,8951.54,2024-02-13
1157,22,65,10636,2024-02-15,2024-08-21,14064.76,2024-03-22
1158,115,95,15285,2024-01-01,2024-01-20,7795.48,2024-02-20
1159,169,53,8001,2024-04-21,2024-09-15,32313.73,2024-08-25
1160,578,36,5630,2024-04-17,2024-07-26,13546.14,2024-04-24
1161,239,98,15800,2024-08-06,2024-08-31,6374.74,2024-05-08
1162,129,53,8092,2024-04-27,2024-09-30,61147.23,2024-01-27
1163,669,93,14927,2024-01-25,2024-07-27,57763.36,2024-09-14
1164,993,53,8137,2024-05-10,2024-09-18,42061.03,2024-07-31
1165,709,59,9660,2024-01-08,2024-01-31,7567.27,2024-05-04
1166,362,54,8483,2024-03-04,2024-07-11,22011.43,2024-02-08
1167,600,92,14790,2024-04-16,2024-05-26,4786.16,2024-07-06
1168,782,55,8771,2024-01-31,2024-08-03,48889.08,2024-01-08
1169,374,36,5680,2024-05-31,2024-09-21,55839.3,2024-08-01
1170,367,43,6543,2024-07-05,2024-07-12,1337.46,2024-06-11
1171,910,26,3950,2024-03-07,2024-04-16,3432.89,2024-03-28
1172,37,10,1441,2024-02-26,2024-07-29,17226.92,2024-05-13
1173,239,1,329,2024-05-25,2024-07-25,23567.18,2024-04-04
1174,339,15,2588,2024-07-11,2024-08-29,19399.6,2024-03-05
1175,300,35,5414,2024-03-06,2024-08-18,69836.41,2024-03-04
1176,478,38,5883,2024-05-02,2024-09-13,12774.99,2024-07-28
1177,743,42,6466,2024-05-02,2024-08-25,44370.62,2024-01-02
1178,69,17,2896,2024-04-25,2024-09-02,18004.14,2024-07-29
1179,390,36,5674,2024-05-25,2024-08-24,21017.7,2024-06-04
1180,422,96,15448,2024-09-13,2024-09-14,252.5,2024-09-06
1181,409,64,10335,2024-02-19,2024-07-16,56293.58,2024-04-10
1182,378,99,16016,2024-07-30,2024-08-28,10649.92,2024-05-04
1183,710,12,1896,2024-04-24,2024-08-24,14945.56,2024-08-16
1184,450,86,14157,2024-08-08,2024-08-10,199.66,2024-01-25
1185,766,95,15236,2024-09-17,2024-09-26,3385.05,2024-06-30
1186,745,15,2434,2024-06-13,2024-06-17,1694.9,2024-02-29
1187,535,38,5967,2024-08-12,2024-09-28,12664.76,2024-08-05
1188,155,72,11776,2024-03-24,2024-06-10,36957.75,2024-06-04
1189,100,91,14474,2024-02-01,2024-07-25,10028.49,2024-01-27
1190,892,96,15618,2024-03-02,2024-05-22,38046.85,2024-04-12
1191,482,48,7357,2024-02-09,2024-07-04,27749.71,2024-07-26
1192,469,77,12735,2024-03-13,2024-08-25,55355.87,2024-02-12
1193,324,58,9590,2024-09-13,2024-09-14,84.33,2024-09-21
1194,634,14,2342,2024-08-30,2024-09-30,6955.48,2024-05-19
1195,783,11,1630,2024-06-17,2024-06-30,2530.14,2024-07-14
